companyCode,companyName,sapDocNo,reference,sapDocType,bussinessArea,fiscalYear,postingPeriod,docChqDate,postingDate,amountInLocalCurrency,SOA,localCurrency,amountInDocumentCurrency,documentCurrency,discountBaseAmount,gstAmount,netAmount,withHoldingTaxBaseAmount,withHoldingTaxAmount,vendorCustomer,vendorCustomerName,tradingPartner,text,hdrText,InvSOReference,plant,purchasingDocument,deliveryNote,account,accountDescription,offsettingAccount,offsettingAccountName,grirOffsettingAccount,finalOffsettingAccount,finalOffsettingAccountName,wbsElement,postingKey,debitCredit,specialGLInd,reversalInd,clearingDocNo,clearingDate,entryDate,entryTime,nationalGST,grossAmountInLocalCurrency,deIndicator,poLine,entryLine
1000,Tata BlueScope Steel Ltd,101106,SI1901100005,RV,1108,2019,1,4/30/2019,4/30/2019,-332796.58,-282031,INR,-332796.58,INR,0,-50765.58,-282031,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2346,,4700070596/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,11,H,,,100005107,4/30/2019,4/30/2019,12:53:25 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100039983,,AB,1108,2019,3,6/29/2019,6/29/2019,2662890.15,2662890.15,INR,2662890.15,INR,0,0,2662890.15,0,0,318999,Tata Steel Limited,,CI1901100703,,100039983,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100082045,8/31/2019,6/30/2019,10:20:04 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,1400001653,,DZ,1106,2019,2,5/13/2019,5/13/2019,-22125.41,-22125.41,INR,-22125.41,INR,0,0,-22125.41,0,0,312193,Tata Steel Limited ( Kalinganagar),,IN3670190513DL35|N133190824396,IN3670190513DL35|N1331908,1400001653,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100020143,5/26/2019,5/21/2019,12:57:59 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,103167,CI1901100834,RV,1101,2019,3,6/14/2019,6/14/2019,1590398.89,1347795.69,INR,1590398.89,INR,0,242603.2,1347795.69,0,0,318999,Tata Steel Limited,,,,103167,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,6/29/2019,6/14/2019,5:20:24 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100031512,,AB,1106,2019,2,5/31/2019,5/31/2019,68483.62,68483.62,INR,68483.62,INR,68483.62,0,68483.62,0,0,314258,Tata Steel Limited,,"Ret SI0001100044, 56 and 59",,100031512,,,,111105,Customer - Retention,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,Y,,,,6/3/2019,11:10:36 AM,0,0,,,3
1000,Tata BlueScope Steel Ltd,1400000994,IN3670190412BF06,DZ,1102,2019,1,4/12/2019,4/12/2019,162273.6,162273.6,INR,162273.6,INR,0,0,162273.6,0,0,315113,Tata Steel Limited,,LD PO No.  2300042300/109,IN3670190412BF06|N1021908,1400000994,,,Receipt,110000,Customer - Domestic,304431,Tata Steel Limited (Tubes Division),,304431,Tata Steel Limited (Tubes Division),0,4,S,,,100012558,4/30/2019,5/2/2019,10:17:55 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100022980,,AB,1108,2019,2,5/31/2019,5/31/2019,-3484221.34,-3484221.34,INR,-3484221.34,INR,0,0,-3484221.34,0,0,318999,Tata Steel Limited,,,,100022980,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100022980,5/31/2019,6/2/2019,2:44:36 PM,0,0,,,22
1000,Tata BlueScope Steel Ltd,100048554,,AB,1301,2019,3,6/30/2019,6/30/2019,-448,-448,INR,-448,INR,-448,0,-448,0,0,312193,Tata Steel Limited ( Kalinganagar),,BBNT00115D TDS Ded @2% 11159.39 Jan To March-19*2,,100048554,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,14,H,,,100144402,10/31/2019,7/1/2019,4:21:38 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100005107,,AB,1109,2019,1,4/30/2019,4/30/2019,-2750788.86,-2750788.86,INR,-2750788.86,INR,0,0,-2750788.86,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100005107,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100005107,4/30/2019,5/1/2019,10:15:44 AM,0,0,,,11
1000,Tata BlueScope Steel Ltd,101401,CI1901100349,RV,1101,2019,2,5/9/2019,5/9/2019,948480.78,803797.28,INR,948480.78,INR,0,144683.5,803797.28,0,0,318999,Tata Steel Limited,,,,101401,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100022980,5/31/2019,5/9/2019,5:19:13 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1400003411,,DZ,1101,2019,3,6/28/2019,6/28/2019,-1099759.75,-1099759.75,INR,-1099759.75,INR,0,0,-1099759.75,0,0,318999,Tata Steel Limited,,IL36701906283783|HDFCR52019062,IL36701906283783|HDFCR520,1400003411,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100049039,6/30/2019,7/1/2019,12:00:54 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,108441,CI1904104289,RV,1109,2019,7,10/26/2019,10/26/2019,1685495.9,1428386.36,INR,1685495.9,INR,0,257109.54,1428386.36,0,0,311155,Tata steel (Engineering Services),,,,61624,,4405102037/133,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100143931,10/31/2019,10/26/2019,12:49:27 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100004393,,AB,1106,2019,1,4/28/2019,4/28/2019,19639.46,19639.46,INR,19639.46,INR,0,0,19639.46,0,0,318169,Tata Steel Limited (BPRS Substation,,,,100004393,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,7,S,,,100004393,4/28/2019,4/28/2019,2:57:01 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100039091,,AB,1101,2019,3,6/28/2019,6/28/2019,-8737900,-8737900,INR,-8737900,INR,0,0,-8737900,0,0,309728,Tata Steel Ltd - Growth Shop,,,,100039091,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100039091,6/28/2019,6/28/2019,4:33:43 AM,0,0,,,9
1000,Tata BlueScope Steel Ltd,100022446,,AB,1109,2019,2,5/31/2019,5/31/2019,6502,6502,INR,6502,INR,0,0,6502,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100010,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,11/30/2019,6/1/2019,2:05:39 PM,0,0,,,3
1000,Tata BlueScope Steel Ltd,100004389,,AB,1106,2019,1,4/28/2019,4/28/2019,974532,974532,INR,974532,INR,0,0,974532,0,0,318072,Tata Steel TWP 1,,,,100004389,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100004389,4/28/2019,4/28/2019,2:44:07 PM,0,0,,,3
1000,Tata BlueScope Steel Ltd,1400000994,IN3670190412BF06,DZ,1106,2019,1,4/12/2019,4/12/2019,-84025.48,-84025.48,INR,-84025.48,INR,-84025.48,0,-84025.48,0,0,304431,Tata Steel Limited (Tubes Division),,IN3670190412BF06|N102190800737014,IN3670190412BF06|N1021908,1400000994,,,Receipt,310300,Customer - Advance against Sale,315113,Tata Steel Limited,,315113,Tata Steel Limited,0,19,H,A,,100013850,4/30/2019,5/2/2019,10:17:55 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100039983,,AB,1108,2019,3,6/29/2019,6/29/2019,-6352013.39,-6352013.39,INR,-6352013.39,INR,0,0,-6352013.39,0,0,318999,Tata Steel Limited,,,,100039983,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100039983,6/29/2019,6/30/2019,10:20:04 AM,0,0,,,18
1000,Tata BlueScope Steel Ltd,1600000096,,DA,1101,2019,3,6/29/2019,6/29/2019,-4085,-4085,INR,-4085,INR,-4085,0,-4085,0,0,304431,Tata Steel Limited (Tubes Division),,RCHT00079C TDS Ded @2% 204240 Jan To March-19,TDS Ded @2% Jan To March-,1600000096,,,,110000,Customer - Domestic,111201,TDS Received - Customer,,111201,TDS Received - Customer,0,14,H,,,100048476,6/30/2019,6/29/2019,5:50:52 PM,0,0,,,9
1000,Tata BlueScope Steel Ltd,100005090,,AB,1109,2019,1,4/30/2019,4/30/2019,464802,464802,INR,464802,INR,0,0,464802,0,0,305576,Tata Steel Ltd.,,CI1904100570,,58234,,4404452217/902,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100057905,7/31/2019,5/1/2019,8:52:19 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1600000059,RETENTION,DA,1101,2019,2,5/31/2019,5/31/2019,-4268105.57,-4268105.57,INR,-4268105.57,INR,-4268105.57,0,-4268105.57,0,0,318999,Tata Steel Limited,,Retention,Retention,1600000059,,,,110000,Customer - Domestic,318999,Tata Steel Limited,,318999,Tata Steel Limited,0,14,H,,,100022981,5/31/2019,6/2/2019,2:47:17 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100048476,,AB,1106,2019,3,6/30/2019,6/30/2019,0.25,0.25,INR,0.25,INR,0,0,0.25,0,0,304431,Tata Steel Limited (Tubes Division),,,,100048476,,,,310300,Customer - Advance against Sale,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,9,S,A,,100048476,6/30/2019,7/1/2019,3:58:48 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100039091,,AB,1101,2019,3,6/28/2019,6/28/2019,3658000,3658000,INR,3658000,INR,0,0,3658000,0,0,309728,Tata Steel Ltd - Growth Shop,,CI1901100833,,59184,,2300049939,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100075998,8/26/2019,6/28/2019,4:33:43 AM,0,0,,,7
1000,Tata BlueScope Steel Ltd,100020122,,AB,1108,2019,2,5/26/2019,5/26/2019,-1253641.95,-1253641.95,INR,-1253641.95,INR,0,0,-1253641.95,0,0,306263,Tata Steel limited ( CRC ),,,,100020122,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100020122,5/26/2019,5/26/2019,5:12:29 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,103164,CI1901100833,RV,1101,2019,3,6/14/2019,6/14/2019,3658000,3100000,INR,3658000,INR,0,558000,3100000,0,0,309728,Tata Steel Ltd - Growth Shop,,,,59184,,2300049939,,110000,Customer - Domestic,501000,Revenue DS - Domestic Trading,,501000,Revenue DS - Domestic Trading,0,1,S,,,100039091,6/28/2019,6/14/2019,4:47:17 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1400001768,,DZ,1101,2019,2,5/22/2019,5/22/2019,-236918.2,-236918.2,INR,-236918.2,INR,0,0,-236918.2,0,0,304431,Tata Steel Limited (Tubes Division),,IL36701905223190|HDFCR52019052,IL36701905223190|HDFCR520,1400001768,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100020120,5/26/2019,5/23/2019,3:20:13 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100004388,,AB,1108,2019,1,4/28/2019,4/28/2019,0.4,0.4,INR,0.4,INR,0,0,0.4,0,0,318064,Tata Steel - SSP,,,,57344,,2100554502/807,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100014556,4/30/2019,4/28/2019,2:43:40 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100039103,,AB,1109,2019,3,6/28/2019,6/28/2019,-1285267.8,-1285267.8,INR,-1285267.8,INR,0,0,-1285267.8,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100039103,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100039103,6/28/2019,6/28/2019,4:47:03 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100031512,,AB,1108,2019,2,5/31/2019,5/31/2019,4428.26,4428.26,INR,4428.26,INR,0,0,4428.26,0,0,314258,Tata Steel Limited,,TDS SI0001100056,,2249,,3800014331/124,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,6/3/2019,11:10:36 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,101111,SI1901100006,RV,1108,2019,1,4/30/2019,4/30/2019,332796.58,282031,INR,332796.58,INR,0,50765.58,282031,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2346,,4700070596/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100005107,4/30/2019,4/30/2019,2:04:35 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100022980,,AB,1101,2019,2,5/31/2019,5/31/2019,837724.05,837724.05,INR,837724.05,INR,0,0,837724.05,0,0,318999,Tata Steel Limited,,CI1901100648,,100022980,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100057912,7/31/2019,6/2/2019,2:44:36 PM,0,0,,,19
1000,Tata BlueScope Steel Ltd,102397,CI1901100648,RV,1101,2019,2,5/30/2019,5/30/2019,985557.71,835218.43,INR,985557.71,INR,0,150339.28,835218.43,0,0,318999,Tata Steel Limited,,,,102397,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100022980,5/31/2019,5/30/2019,3:53:40 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100039079,,AB,1102,2019,3,6/28/2019,6/28/2019,4867263,4867263,INR,4867263,INR,0,0,4867263,0,0,306263,Tata Steel limited ( CRC ),,,,100039079,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100039079,6/28/2019,6/28/2019,4:14:58 AM,0,0,,,3
1000,Tata BlueScope Steel Ltd,100005090,,AB,1109,2019,1,4/30/2019,4/30/2019,-464802,-464802,INR,-464802,INR,0,0,-464802,0,0,305576,Tata Steel Ltd.,,,,100005090,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100005090,4/30/2019,5/1/2019,8:52:19 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100012558,,AB,1102,2019,1,4/30/2019,4/30/2019,24754.04,24754.04,INR,24754.04,INR,0,0,24754.04,0,0,315113,Tata Steel Limited,,GST on LD PO No.  2300042300/109,,100012558,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100058228,7/31/2019,5/2/2019,12:55:50 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1400000336,,DZ,1106,2019,1,4/12/2019,4/12/2019,-3510796.22,-3510796.22,INR,-3510796.22,INR,0,0,-3510796.22,0,0,307259,Tata Steel Limited,,IL36701904125504|HDFCR52019041,IL36701904125504|HDFCR520,1400000336,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100004322,4/28/2019,4/15/2019,4:12:34 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,1400002195,,DZ,1101,2019,2,5/28/2019,5/28/2019,-1763206.32,-1763206.32,INR,-1763206.32,INR,0,0,-1763206.32,0,0,312193,Tata Steel Limited ( Kalinganagar),,IL36701905283415|HDFCR52019052,IL36701905283415|HDFCR520,1400002195,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100022446,5/31/2019,5/31/2019,11:38:10 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,102644,CI1901100709,RV,1108,2019,3,6/3/2019,6/3/2019,612508.5,519075,INR,612508.5,INR,0,93433.5,519075,0,0,312948,"Tata Steel Limited, �Wire Division",,,,58871,,2100560008/807,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100039106,6/28/2019,6/3/2019,8:01:48 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100004318,,AB,1108,2019,1,4/28/2019,4/28/2019,1890797.05,1890797.05,INR,1890797.05,INR,0,0,1890797.05,0,0,306263,Tata Steel limited ( CRC ),,CI1901100061,,57783,,2100556473/814,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100039079,6/28/2019,4/28/2019,11:46:09 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100020142,,AB,1106,2019,2,5/26/2019,5/26/2019,121118.98,121118.98,INR,121118.98,INR,0,0,121118.98,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100020142,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100020142,5/26/2019,5/26/2019,5:56:01 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100050545,,AB,1101,2019,3,6/30/2019,6/30/2019,-1971071.16,-1971071.16,INR,-1971071.16,INR,0,0,-1971071.16,0,0,318999,Tata Steel Limited,,,,100050545,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100050545,6/30/2019,7/1/2019,4:59:42 PM,0,0,,,3
1000,Tata BlueScope Steel Ltd,100012558,,AB,1102,2019,1,4/30/2019,4/30/2019,-162273.6,-162273.6,INR,-162273.6,INR,0,0,-162273.6,0,0,315113,Tata Steel Limited,,,,100012558,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100012558,4/30/2019,5/2/2019,12:55:50 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,1400002228,,DZ,1101,2019,2,5/8/2019,5/8/2019,-1568372.28,-1568372.28,INR,-1568372.28,INR,0,0,-1568372.28,0,0,312193,Tata Steel Limited ( Kalinganagar),,IL36701905083921|HDFCR52019050,IL36701905083921|HDFCR520,1400002228,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100022447,5/31/2019,5/31/2019,5:12:50 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100022980,,AB,1101,2019,2,5/31/2019,5/31/2019,1394149.86,1394149.86,INR,1394149.86,INR,0,0,1394149.86,0,0,318999,Tata Steel Limited,,CI1901100588,,100022980,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100057912,7/31/2019,6/2/2019,2:44:36 PM,0,0,,,18
1000,Tata BlueScope Steel Ltd,100039982,,AB,1101,2019,3,6/29/2019,6/29/2019,14418603.62,14418603.62,INR,14418603.62,INR,0,0,14418603.62,0,0,318999,Tata Steel Limited,,,,100039982,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100039982,6/29/2019,6/30/2019,10:01:11 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100039079,,AB,1108,2019,3,6/28/2019,6/28/2019,-4867458.62,-4867458.62,INR,-4867458.62,INR,0,0,-4867458.62,0,0,306263,Tata Steel limited ( CRC ),,,,100039079,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100039079,6/28/2019,6/28/2019,4:14:58 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100039982,,AB,1101,2019,3,6/29/2019,6/29/2019,174.22,174.22,INR,174.22,INR,0,0,174.22,0,0,318999,Tata Steel Limited,,CI1901100316,,100039982,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100057912,7/31/2019,6/30/2019,10:01:11 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100004315,,AB,1101,2019,1,4/28/2019,4/28/2019,966445.92,966445.92,INR,966445.92,INR,0,0,966445.92,0,0,304431,Tata Steel Limited (Tubes Division),,,,100004315,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100004315,4/28/2019,4/28/2019,11:41:44 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100013850,,AB,1106,2019,1,4/30/2019,4/30/2019,189092.68,189092.68,INR,189092.68,INR,0,0,189092.68,0,0,304431,Tata Steel Limited (Tubes Division),,,,100013850,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100013850,4/30/2019,5/2/2019,3:38:42 PM,0,0,,,3
1000,Tata BlueScope Steel Ltd,108442,CI1904104290,RV,1109,2019,7,10/26/2019,10/26/2019,1685495.9,1428386.36,INR,1685495.9,INR,0,257109.54,1428386.36,0,0,311155,Tata steel (Engineering Services),,,,61625,,4405102038/13314.10.,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100143931,10/31/2019,10/26/2019,12:50:49 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1600000093,,DA,1301,2019,3,6/29/2019,6/29/2019,-224,-224,INR,-224,INR,-224,0,-224,0,0,312193,Tata Steel Limited ( Kalinganagar),,BBNT00115D TDS Ded @2% 11159.39 Jan To March-19,TDS Ded @2% Jan To March-,1600000093,,,,110000,Customer - Domestic,111201,TDS Received - Customer,,111201,TDS Received - Customer,0,14,H,,,100048554,6/30/2019,6/29/2019,5:41:14 PM,0,0,,,8
1000,Tata BlueScope Steel Ltd,1600000059,RETENTION,DA,1101,2019,2,5/31/2019,5/31/2019,4268105.57,4268105.57,INR,4268105.57,INR,4268105.57,0,4268105.57,0,0,318999,Tata Steel Limited,,Retention,Retention,1600000059,,,,111105,Customer - Retention,318999,Tata Steel Limited,,318999,Tata Steel Limited,0,9,S,Y,,100039983,6/29/2019,6/2/2019,2:47:17 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100020120,,AB,1109,2019,2,5/26/2019,5/26/2019,4085,4085,INR,4085,INR,0,0,4085,0,0,304431,Tata Steel Limited (Tubes Division),,TDS SI1904100003,,2247,,4700066177/554,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100048476,6/30/2019,5/26/2019,5:09:01 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100039983,,AB,1101,2019,3,6/29/2019,6/29/2019,53618.71,53618.71,INR,53618.71,INR,0,0,53618.71,0,0,318999,Tata Steel Limited,,CI1901100780,,100039983,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100057912,7/31/2019,6/30/2019,10:20:04 AM,0,0,,,7
1000,Tata BlueScope Steel Ltd,100039091,,AB,1101,2019,3,6/28/2019,6/28/2019,649000,649000,INR,649000,INR,0,0,649000,0,0,309728,Tata Steel Ltd - Growth Shop,,CI1901100815,,59184,,2300049939,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100075998,8/26/2019,6/28/2019,4:33:43 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100004317,,AB,1109,2019,1,4/28/2019,4/28/2019,2354996.8,2354996.8,INR,2354996.8,INR,0,0,2354996.8,0,0,305576,Tata Steel Ltd.,,CI1904100261,,57637,,4404331996,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100057905,7/31/2019,4/28/2019,11:44:45 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,101537,CI1901100383,RV,1101,2019,2,5/13/2019,5/13/2019,3136810.79,2658314.21,INR,3136810.79,INR,0,478496.58,2658314.21,0,0,318999,Tata Steel Limited,,,,101537,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100022980,5/31/2019,5/13/2019,1:52:38 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,108470,CI1904104293,RV,1109,2019,7,10/26/2019,10/26/2019,2990371.32,2534212.98,INR,2990371.32,INR,0,456158.34,2534212.98,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,60942,,3700796847/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100141449,10/28/2019,10/26/2019,4:40:00 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100005105,,AB,1109,2019,1,4/30/2019,4/30/2019,0.36,0.36,INR,0.36,INR,0,0,0.36,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,55901,,2300049475/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100022447,5/31/2019,5/1/2019,10:10:41 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100039106,,AB,1108,2019,3,6/28/2019,6/28/2019,-4044260.22,-4044260.22,INR,-4044260.22,INR,0,0,-4044260.22,0,0,312948,"Tata Steel Limited, �Wire Division",,,,100039106,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100039106,6/28/2019,6/28/2019,4:51:04 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100039983,,AB,1101,2019,3,6/29/2019,6/29/2019,1566408.81,1566408.81,INR,1566408.81,INR,0,0,1566408.81,0,0,318999,Tata Steel Limited,,CI1901100998,,100039983,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100082045,8/31/2019,6/30/2019,10:20:04 AM,0,0,,,14
1000,Tata BlueScope Steel Ltd,100004389,,AB,1108,2019,1,4/28/2019,4/28/2019,0.5,0.5,INR,0.5,INR,0,0,0.5,0,0,318072,Tata Steel TWP 1,,,,57158,,2100553171/807,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100014559,4/30/2019,4/28/2019,2:44:07 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100048609,,AB,1109,2019,3,6/30/2019,6/30/2019,-187065.11,-187065.11,INR,-187065.11,INR,0,0,-187065.11,0,0,318420,Tata Steel Limited - LD1 Fire Servi,,,,100048609,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100048609,6/30/2019,7/1/2019,5:00:44 AM,0,0,,,3
1000,Tata BlueScope Steel Ltd,100022447,,AB,1109,2019,2,5/31/2019,5/31/2019,-1654667.92,-1654667.92,INR,-1654667.92,INR,0,0,-1654667.92,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100022447,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100022447,5/31/2019,6/1/2019,2:13:00 PM,0,0,,,6
