Company_Code,Company_Name,SAP_Doc_Number,Reference,Document_Type,Business_Area,Branch/Alloc.,Fiscal_Year,Posting_Period,DocChq_Date,Posting_Date,Amount_in_Local_Currency ,Local_Currency,Amount_in_Document_Currency ,Document_Currency,Discount_Base_Amount,GST_Amount,Net_Amount ,Withholding_Tax_Base_Amount,Withholding_Tax_Amount,VendorCustomer,VendorCustomer_Name,Trading_Partner,Text_                                                                                                    ,HDR_Text                                                                                                    ,InvSO_Reference,Plant,Purchasing_Document,Delivery_Note,Account,Account_Description,Offsetting_Account,Offsetting_Acct_Name,GRIR_Offsetting_Account,Final_Offsetting_Account,Final_Offsetting_Acct_Name,WBS_Element,Posting_Key,DebitCredit,Special_GL_Ind,Reversal_Indicator,Clearing_Doc,Clearing_Date,Entry_date,Entry_Time,Notional_GST,Gross_Amount_In_Local_Currency,DE_Indicator,PO_Line,Entry_Line
1000,Tata BlueScope Steel Ltd,100004393,,AB,1109,,2019,1,28/04/2019,28/04/2019,"6,325.00 ",INR,6325,INR,0,0,6325,0,0,318169,Tata Steel Limited (BPRS Substation,,TDS SI0004100016 BP3-2265,,2265,,3800014295/109,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173333,30/11/2019,28/04/2019,0.622928240740741,0,0,,,1
1000,Tata BlueScope Steel Ltd,100004388,,AB,1108,,2019,1,28/04/2019,28/04/2019,"(11,64,518.40)",INR,-1164518.4,INR,0,0,-1164518.4,0,0,318064,Tata Steel - SSP,,,,100004388,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100004388,28/04/2019,28/04/2019,0.613657407407407,0,0,,,2
1000,Tata BlueScope Steel Ltd,100004403,,AB,1109,,2019,1,28/04/2019,28/04/2019,"1,87,065.11 ",INR,187065.11,INR,0,0,187065.11,0,0,318420,Tata Steel Limited - LD1 Fire Servi,,SI1904100001,,2391,,3800014533/109,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100048609,30/06/2019,28/04/2019,0.662384259259259,0,0,,,1
1000,Tata BlueScope Steel Ltd,100004393,,AB,1109,,2019,1,28/04/2019,28/04/2019,"(3,92,789.23)",INR,-392789.23,INR,0,0,-392789.23,0,0,318169,Tata Steel Limited (BPRS Substation,,,,100004393,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100004393,28/04/2019,28/04/2019,0.622928240740741,0,0,,,3
1000,Tata BlueScope Steel Ltd,100004315,,AB,1109,,2019,1,28/04/2019,28/04/2019,"(54,49,730.62)",INR,-5449730.62,INR,0,0,-5449730.62,0,0,304431,Tata Steel Limited (Tubes Division),,,,100004315,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100004315,28/04/2019,28/04/2019,0.487314814814815,0,0,,,3
1000,Tata BlueScope Steel Ltd,100004393,,AB,1106,,2019,1,28/04/2019,28/04/2019,"19,639.46 ",INR,19639.46,INR,0,0,19639.46,0,0,318169,Tata Steel Limited (BPRS Substation,,,,100004393,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,7,S,,,100004393,28/04/2019,28/04/2019,0.622928240740741,0,0,,,2
1000,Tata BlueScope Steel Ltd,100004389,,AB,1106,,2019,1,28/04/2019,28/04/2019,"9,74,532.00 ",INR,974532,INR,0,0,974532,0,0,318072,Tata Steel TWP 1,,,,100004389,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100004389,28/04/2019,28/04/2019,0.613969907407407,0,0,,,3
1000,Tata BlueScope Steel Ltd,100004388,,AB,1108,,2019,1,28/04/2019,28/04/2019,0.40 ,INR,0.4,INR,0,0,0.4,0,0,318064,Tata Steel - SSP,,,,57344,,2100554502/807,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100014556,30/04/2019,28/04/2019,0.613657407407407,0,0,,,1
1000,Tata BlueScope Steel Ltd,100004318,,AB,1108,,2019,1,28/04/2019,28/04/2019,"18,90,797.05 ",INR,1890797.05,INR,0,0,1890797.05,0,0,306263,Tata Steel limited ( CRC ),,CI1901100061,,57783,,2100556473/814,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100039079,28/06/2019,28/04/2019,0.490381944444444,0,0,,,1
1000,Tata BlueScope Steel Ltd,100004315,,AB,1101,,2019,1,28/04/2019,28/04/2019,"9,66,445.92 ",INR,966445.92,INR,0,0,966445.92,0,0,304431,Tata Steel Limited (Tubes Division),,,,100004315,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100004315,28/04/2019,28/04/2019,0.487314814814815,0,0,,,4
1000,Tata BlueScope Steel Ltd,100004317,,AB,1109,,2019,1,28/04/2019,28/04/2019,"23,54,996.80 ",INR,2354996.8,INR,0,0,2354996.8,0,0,305576,Tata Steel Ltd.,,CI1904100261,,57637,,4404331996,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100057905,31/07/2019,28/04/2019,0.489409722222222,0,0,,,1
1000,Tata BlueScope Steel Ltd,100004389,,AB,1108,,2019,1,28/04/2019,28/04/2019,0.50 ,INR,0.5,INR,0,0,0.5,0,0,318072,Tata Steel TWP 1,,,,57158,,2100553171/807,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100014559,30/04/2019,28/04/2019,0.613969907407407,0,0,,,1
1000,Tata BlueScope Steel Ltd,100004322,,AB,1109,,2019,1,28/04/2019,28/04/2019,"(88,66,142.78)",INR,-8866142.78,INR,0,0,-8866142.78,0,0,307259,Tata Steel Limited,,,,100004322,,,,110000,Customer - Domestic,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,17,H,,,100004322,28/04/2019,28/04/2019,0.493321759259259,0,0,,,1
1000,Tata BlueScope Steel Ltd,100004393,,AB,1101,,2019,1,28/04/2019,28/04/2019,"3,66,824.77 ",INR,366824.77,INR,0,0,366824.77,0,0,318169,Tata Steel Limited (BPRS Substation,,,,100004393,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100004393,28/04/2019,28/04/2019,0.622928240740741,0,0,,,4
1000,Tata BlueScope Steel Ltd,100004388,,AB,1106,,2019,1,28/04/2019,28/04/2019,"11,64,518.00 ",INR,1164518,INR,0,0,1164518,0,0,318064,Tata Steel - SSP,,,,100004388,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100004388,28/04/2019,28/04/2019,0.613657407407407,0,0,,,3
1000,Tata BlueScope Steel Ltd,100004389,,AB,1108,,2019,1,28/04/2019,28/04/2019,"(9,74,532.50)",INR,-974532.5,INR,0,0,-974532.5,0,0,318072,Tata Steel TWP 1,,,,100004389,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100004389,28/04/2019,28/04/2019,0.613969907407407,0,0,,,2
1000,Tata BlueScope Steel Ltd,100004316,,AB,1109,,2019,1,28/04/2019,28/04/2019,"(2,41,003.20)",INR,-241003.2,INR,0,0,-241003.2,0,0,304431,Tata Steel Limited (Tubes Division),,,,100004316,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100004316,28/04/2019,28/04/2019,0.488043981481482,0,0,,,2
1000,Tata BlueScope Steel Ltd,100004347,,AB,1106,,2019,1,28/04/2019,28/04/2019,"51,21,003.34 ",INR,5121003.34,INR,0,0,5121003.34,0,0,313029,Tata Steel Limited,,,,100004347,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100004347,28/04/2019,28/04/2019,0.577916666666667,0,0,,,2
1000,Tata BlueScope Steel Ltd,100004317,,AB,1106,,2019,1,28/04/2019,28/04/2019,"26,43,731.00 ",INR,2643731,INR,0,0,2643731,0,0,305576,Tata Steel Ltd.,,,,100004317,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100004317,28/04/2019,28/04/2019,0.489409722222222,0,0,,,4
1000,Tata BlueScope Steel Ltd,100004315,,AB,1106,,2019,1,28/04/2019,28/04/2019,"44,66,620.63 ",INR,4466620.63,INR,0,0,4466620.63,0,0,304431,Tata Steel Limited (Tubes Division),,,,100004315,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100004315,28/04/2019,28/04/2019,0.487314814814815,0,0,,,5
1000,Tata BlueScope Steel Ltd,100014556,R OFF,SA,1108,,2019,1,02/05/2019,30/04/2019,(0.40),INR,-0.4,INR,0,0,-0.4,0,0,318064,Tata Steel - SSP,,Roff - Small Balance-318064,R off,100014556,,,,110000,Customer - Domestic,891305,Rounding differences,,891305,Rounding differences,0,17,H,,,100014556,30/04/2019,02/05/2019,0.706145833333333,0,0,,,2
1000,Tata BlueScope Steel Ltd,100014559,R OFF,SA,1108,,2019,1,02/05/2019,30/04/2019,(0.50),INR,-0.5,INR,0,0,-0.5,0,0,318072,Tata Steel TWP 1,,Roff - Small Balance-318072,R off,100014559,,,,110000,Customer - Domestic,891305,Rounding differences,,891305,Rounding differences,0,17,H,,,100014559,30/04/2019,02/05/2019,0.706226851851852,0,0,,,2
1000,Tata BlueScope Steel Ltd,100005107,,AB,1109,,2019,1,30/04/2019,30/04/2019,"4,22,145.00 ",INR,422145,INR,0,0,422145,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100008,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100022447,31/05/2019,01/05/2019,0.427592592592593,0,0,,,4
1000,Tata BlueScope Steel Ltd,100005104,,AB,1109,,2019,1,30/04/2019,30/04/2019,"8,806.00 ",INR,8806,INR,0,0,8806,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI0004100030,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,30/11/2019,01/05/2019,0.418055555555556,0,0,,,3
1000,Tata BlueScope Steel Ltd,100013850,,AB,1109,,2019,1,30/04/2019,30/04/2019,"1,449.00 ",INR,1449,INR,0,0,1449,0,0,304431,Tata Steel Limited (Tubes Division),,TDS SI0004100017,,2247,,4700066177/554,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100048476,30/06/2019,02/05/2019,0.651875,0,0,,,1
1000,Tata BlueScope Steel Ltd,100005116,,AB,1101,,2019,1,30/04/2019,30/04/2019,"2,14,335.34 ",INR,214335.34,INR,0,0,214335.34,0,0,314258,Tata Steel Limited,,,,100005116,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100005116,30/04/2019,01/05/2019,0.498969907407407,0,0,,,4
1000,Tata BlueScope Steel Ltd,100005105,,AB,1101,,2019,1,30/04/2019,30/04/2019,"(11,36,930.00)",INR,-1136930,INR,0,0,-1136930,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100005105,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100005105,30/04/2019,01/05/2019,0.424085648148148,0,0,,,3
1000,Tata BlueScope Steel Ltd,100005107,,AB,1108,,2019,1,30/04/2019,30/04/2019,"3,05,436.16 ",INR,305436.16,INR,0,0,305436.16,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1901100007,,2346,,4700070596/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100022446,31/05/2019,01/05/2019,0.427592592592593,0,0,,,8
1000,Tata BlueScope Steel Ltd,100005104,,AB,1109,,2019,1,30/04/2019,30/04/2019,"(22,00,107.64)",INR,-2200107.64,INR,0,0,-2200107.64,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100005104,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100005104,30/04/2019,01/05/2019,0.418055555555556,0,0,,,9
1000,Tata BlueScope Steel Ltd,100015899,,AB,1106,,2019,1,30/04/2019,30/04/2019,258.94 ,INR,258.94,INR,0,0,258.94,0,0,306546,TATA STEEL LIMITED (Noamundi),,,,100015899,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,7,S,,,100015899,30/04/2019,02/05/2019,0.765115740740741,0,0,,,1
1000,Tata BlueScope Steel Ltd,100005107,,AB,1109,,2019,1,30/04/2019,30/04/2019,"6,51,626.68 ",INR,651626.68,INR,0,0,651626.68,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100005,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100022447,31/05/2019,01/05/2019,0.427592592592593,0,0,,,1
1000,Tata BlueScope Steel Ltd,100015899,,AB,1109,,2019,1,30/04/2019,30/04/2019,(258.94),INR,-258.94,INR,0,0,-258.94,0,0,306546,TATA STEEL LIMITED (Noamundi),,,,100015899,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100015899,30/04/2019,02/05/2019,0.765115740740741,0,0,,,2
1000,Tata BlueScope Steel Ltd,100005104,,AB,1108,,2019,1,30/04/2019,30/04/2019,"(5,78,200.00)",INR,-578200,INR,0,0,-578200,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100005104,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100005104,30/04/2019,01/05/2019,0.418055555555556,0,0,,,8
1000,Tata BlueScope Steel Ltd,100005104,,AB,1109,,2019,1,30/04/2019,30/04/2019,"8,207.00 ",INR,8207,INR,0,0,8207,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI0004100032,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,30/11/2019,01/05/2019,0.418055555555556,0,0,,,5
1000,Tata BlueScope Steel Ltd,100005104,,AB,1108,,2019,1,30/04/2019,30/04/2019,"9,800.00 ",INR,9800,INR,0,0,9800,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI0001100055,,2346,,4700070596/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,30/11/2019,01/05/2019,0.418055555555556,0,0,,,1
1000,Tata BlueScope Steel Ltd,100005246,,AB,1101,,2019,1,30/04/2019,30/04/2019,"(5,36,187.32)",INR,-536187.32,INR,0,0,-536187.32,0,0,318999,Tata Steel Limited,,,,100005246,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100005246,30/04/2019,01/05/2019,0.596921296296296,0,0,,,2
1000,Tata BlueScope Steel Ltd,100005107,,AB,1109,,2019,1,30/04/2019,30/04/2019,"2,92,794.58 ",INR,292794.58,INR,0,0,292794.58,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100011,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100022446,31/05/2019,01/05/2019,0.427592592592593,0,0,,,9
1000,Tata BlueScope Steel Ltd,100005107,,AB,1108,,2019,1,30/04/2019,30/04/2019,"(6,38,232.74)",INR,-638232.74,INR,0,0,-638232.74,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100005107,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100005107,30/04/2019,01/05/2019,0.427592592592593,0,0,,,10
1000,Tata BlueScope Steel Ltd,100005107,,AB,1109,,2019,1,30/04/2019,30/04/2019,"4,78,962.00 ",INR,478962,INR,0,0,478962,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100009,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100022446,31/05/2019,01/05/2019,0.427592592592593,0,0,,,6
1000,Tata BlueScope Steel Ltd,100005107,,AB,1109,,2019,1,30/04/2019,30/04/2019,"3,83,618.00 ",INR,383618,INR,0,0,383618,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100010,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100022446,31/05/2019,01/05/2019,0.427592592592593,0,0,,,7
1000,Tata BlueScope Steel Ltd,100012558,,AB,1106,,2019,1,30/04/2019,30/04/2019,"1,37,519.56 ",INR,137519.56,INR,0,0,137519.56,0,0,315113,Tata Steel Limited,,,,100012558,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100012558,30/04/2019,02/05/2019,0.538773148148148,0,0,,,3
1000,Tata BlueScope Steel Ltd,100005104,,AB,1109,,2019,1,30/04/2019,30/04/2019,"9,542.00 ",INR,9542,INR,0,0,9542,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI0004100031,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,30/11/2019,01/05/2019,0.418055555555556,0,0,,,4
1000,Tata BlueScope Steel Ltd,100005107,,AB,1109,,2019,1,30/04/2019,30/04/2019,"2,12,211.20 ",INR,212211.2,INR,0,0,212211.2,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100006,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100022447,31/05/2019,01/05/2019,0.427592592592593,0,0,,,2
1000,Tata BlueScope Steel Ltd,100005105,,AB,1101,,2019,1,30/04/2019,30/04/2019,"19,270.00 ",INR,19270,INR,0,0,19270,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI0001100045 BP3-2217,,2217,,3800013644/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100048554,30/06/2019,01/05/2019,0.424085648148148,0,0,,,1
1000,Tata BlueScope Steel Ltd,100005105,,AB,1101,,2019,1,30/04/2019,30/04/2019,"11,17,660.00 ",INR,1117660,INR,0,0,1117660,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100005105,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100005105,30/04/2019,01/05/2019,0.424085648148148,0,0,,,5
1000,Tata BlueScope Steel Ltd,100005104,,AB,1109,,2019,1,30/04/2019,30/04/2019,"10,736.00 ",INR,10736,INR,0,0,10736,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI0004100033,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,30/11/2019,01/05/2019,0.418055555555556,0,0,,,6
1000,Tata BlueScope Steel Ltd,100005107,,AB,1108,,2019,1,30/04/2019,30/04/2019,"3,32,796.58 ",INR,332796.58,INR,0,0,332796.58,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1901100006,,2346,,4700070596/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100022446,31/05/2019,01/05/2019,0.427592592592593,0,0,,,5
1000,Tata BlueScope Steel Ltd,100005105,,AB,1106,,2019,1,30/04/2019,30/04/2019,"1,28,799.24 ",INR,128799.24,INR,0,0,128799.24,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100005105,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100005105,30/04/2019,01/05/2019,0.424085648148148,0,0,,,6
1000,Tata BlueScope Steel Ltd,100005107,,AB,1109,,2019,1,30/04/2019,30/04/2019,"(27,50,788.86)",INR,-2750788.86,INR,0,0,-2750788.86,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100005107,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100005107,30/04/2019,01/05/2019,0.427592592592593,0,0,,,11
1000,Tata BlueScope Steel Ltd,100005090,,AB,1109,,2019,1,30/04/2019,30/04/2019,"4,64,802.00 ",INR,464802,INR,0,0,464802,0,0,305576,Tata Steel Ltd.,,CI1904100570,,58234,,4404452217/902,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100057905,31/07/2019,01/05/2019,0.369664351851852,0,0,,,1
1000,Tata BlueScope Steel Ltd,100005090,,AB,1109,,2019,1,30/04/2019,30/04/2019,"(4,64,802.00)",INR,-464802,INR,0,0,-464802,0,0,305576,Tata Steel Ltd.,,,,100005090,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100005090,30/04/2019,01/05/2019,0.369664351851852,0,0,,,2
1000,Tata BlueScope Steel Ltd,100012558,,AB,1102,,2019,1,30/04/2019,30/04/2019,"24,754.04 ",INR,24754.04,INR,0,0,24754.04,0,0,315113,Tata Steel Limited,,GST on LD PO No.  2300042300/109,,100012558,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100058228,31/07/2019,02/05/2019,0.538773148148148,0,0,,,1
1000,Tata BlueScope Steel Ltd,100012558,,AB,1102,,2019,1,30/04/2019,30/04/2019,"(1,62,273.60)",INR,-162273.6,INR,0,0,-162273.6,0,0,315113,Tata Steel Limited,,,,100012558,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100012558,30/04/2019,02/05/2019,0.538773148148148,0,0,,,2
1000,Tata BlueScope Steel Ltd,100013850,,AB,1106,,2019,1,30/04/2019,30/04/2019,"1,89,092.68 ",INR,189092.68,INR,0,0,189092.68,0,0,304431,Tata Steel Limited (Tubes Division),,,,100013850,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100013850,30/04/2019,02/05/2019,0.651875,0,0,,,3
1000,Tata BlueScope Steel Ltd,100005105,,AB,1109,,2019,1,30/04/2019,30/04/2019,0.36 ,INR,0.36,INR,0,0,0.36,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,55901,,2300049475/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100022447,31/05/2019,01/05/2019,0.424085648148148,0,0,,,2
1000,Tata BlueScope Steel Ltd,100005107,,AB,1109,,2019,1,30/04/2019,30/04/2019,"3,09,431.40 ",INR,309431.4,INR,0,0,309431.4,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100007,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100022447,31/05/2019,01/05/2019,0.427592592592593,0,0,,,3
1000,Tata BlueScope Steel Ltd,100005116,,AB,1106,,2019,1,30/04/2019,30/04/2019,"24,225.04 ",INR,24225.04,INR,0,0,24225.04,0,0,314258,Tata Steel Limited,,,,100005116,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,7,S,,,100005116,30/04/2019,01/05/2019,0.498969907407407,0,0,,,2
1000,Tata BlueScope Steel Ltd,100013850,,AB,1109,,2019,1,30/04/2019,30/04/2019,"(1,90,541.68)",INR,-190541.68,INR,0,0,-190541.68,0,0,304431,Tata Steel Limited (Tubes Division),,,,100013850,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100013850,30/04/2019,02/05/2019,0.651875,0,0,,,2
1000,Tata BlueScope Steel Ltd,100005116,,AB,1108,,2019,1,30/04/2019,30/04/2019,"3,696.66 ",INR,3696.66,INR,0,0,3696.66,0,0,314258,Tata Steel Limited,,TDS SI0001100044,,2249,,3800014331/124,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,01/05/2019,0.498969907407407,0,0,,,1
1000,Tata BlueScope Steel Ltd,100005246,,AB,1101,,2019,1,30/04/2019,30/04/2019,"5,36,187.32 ",INR,536187.32,INR,0,0,536187.32,0,0,318999,Tata Steel Limited,,CI1901100002,,100005246,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100022980,31/05/2019,01/05/2019,0.596921296296296,0,0,,,1
1000,Tata BlueScope Steel Ltd,100005104,,AB,1108,,2019,1,30/04/2019,30/04/2019,"(4,95,895.00)",INR,-495895,INR,0,0,-495895,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100005104,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100005104,30/04/2019,01/05/2019,0.418055555555556,0,0,,,7
1000,Tata BlueScope Steel Ltd,100005105,,AB,1109,,2019,1,30/04/2019,30/04/2019,"(1,28,799.60)",INR,-128799.6,INR,0,0,-128799.6,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100005105,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100005105,30/04/2019,01/05/2019,0.424085648148148,0,0,,,4
1000,Tata BlueScope Steel Ltd,100005104,,AB,1108,,2019,1,30/04/2019,30/04/2019,"8,405.00 ",INR,8405,INR,0,0,8405,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI0001100058,,2346,,4700070596/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,30/11/2019,01/05/2019,0.418055555555556,0,0,,,2
1000,Tata BlueScope Steel Ltd,100005104,,AB,1101,,2019,1,30/04/2019,30/04/2019,"32,18,706.64 ",INR,3218706.64,INR,0,0,3218706.64,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100005104,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100005104,30/04/2019,01/05/2019,0.418055555555556,0,0,,,10
1000,Tata BlueScope Steel Ltd,100005116,,AB,1108,,2019,1,30/04/2019,30/04/2019,"(2,42,257.04)",INR,-242257.04,INR,0,0,-242257.04,0,0,314258,Tata Steel Limited,,,,100005116,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100005116,30/04/2019,01/05/2019,0.498969907407407,0,0,,,3
1000,Tata BlueScope Steel Ltd,100020125,,AB,1109,,2019,2,26/05/2019,26/05/2019,"(3,80,140.76)",INR,-380140.76,INR,0,0,-380140.76,0,0,307259,Tata Steel Limited,,,,100020125,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100020125,26/05/2019,26/05/2019,0.719733796296296,0,0,,,3
